ISD-AS,IP,Port,Payload
17-ffaa:0:1117,3542370590,28392,{"NonceB":1229519675}
17-ffaa:0:1118,3119310407,14105,{"NonceB":1237009097}
17-ffaa:0:1117,2368520664,10513,{"NonceB":628863984}
17-ffaa:0:1117,3949285927,51768,{"NonceB":373575927}
17-ffaa:0:111a,4001884288,62500,{"NonceB":1929347855}
17-ffaa:0:111b,2006956553,5799,{"NonceB":1919426159}
17-ffaa:0:111a,1353279425,14775,{"NonceB":271200884}
17-ffaa:0:111a,2410945921,21927,{"NonceB":3589342750}
17-ffaa:0:1117,3091383701,6180,{"NonceB":1462736090}
17-ffaa:0:111a,1693161372,30375,{"NonceB":3670557744}
17-ffaa:0:1118,2854980990,19269,{"NonceB":1211578234}
17-ffaa:0:111b,616685056,24433,{"NonceB":2226279319}
17-ffaa:0:1118,2906233337,51953,{"NonceB":1518309343}
17-ffaa:0:111b,2188653287,50019,{"NonceB":2052129888}
17-ffaa:0:1117,936637985,53190,{"NonceB":3614059090}
17-ffaa:0:1118,4139023457,63819,{"NonceB":1362242602}
17-ffaa:0:1118,3353133851,4173,{"NonceB":3660631890}
17-ffaa:0:1117,3629341425,37622,{"NonceB":2662929064}
17-ffaa:0:111a,2654563655,11212,{"NonceB":3759191406}
17-ffaa:0:111b,2529379072,46751,{"NonceB":2009231860}
17-ffaa:0:1117,3038325399,47561,{"NonceB":114447935}
17-ffaa:0:1118,4180735539,36558,{"NonceB":3046311028}
17-ffaa:0:111b,101424084,30430,{"NonceB":1256992096}
17-ffaa:0:1118,3964275103,29857,{"NonceB":1693128382}
17-ffaa:0:1117,1503948237,33053,{"NonceB":2360237143}
17-ffaa:0:111a,3925275889,19756,{"NonceB":661272637}
17-ffaa:0:1117,270968595,2439,{"NonceB":3918387762}
17-ffaa:0:1118,4161051027,53236,{"NonceB":2545632890}
17-ffaa:0:1117,2707452903,12272,{"NonceB":1912923617}
17-ffaa:0:1118,2355563202,6334,{"NonceB":645072926}
17-ffaa:0:111b,2656546109,57750,{"NonceB":2492170310}
17-ffaa:0:111b,3130315213,40770,{"NonceB":3830803548}
17-ffaa:0:1117,1867148798,29770,{"NonceB":1474334844}
17-ffaa:0:1118,1927734797,63581,{"NonceB":424961847}
17-ffaa:0:111b,3898042414,53027,{"NonceB":2426925570}
17-ffaa:0:111a,3385765940,36387,{"NonceB":2375355076}
17-ffaa:0:111a,1351555896,12602,{"NonceB":445779526}
17-ffaa:0:111a,2863045359,45481,{"NonceB":3348084171}
17-ffaa:0:1118,2087066508,49089,{"NonceB":2625278500}
17-ffaa:0:1118,1980002936,31205,{"NonceB":182019100}
17-ffaa:0:111a,3511422718,62045,{"NonceB":3574278631}
17-ffaa:0:1117,961906223,19161,{"NonceB":4028782747}
17-ffaa:0:1117,1888446498,41769,{"NonceB":87960228}
17-ffaa:0:1117,971369441,33564,{"NonceB":615152605}
17-ffaa:0:111a,2186558609,17306,{"NonceB":4267909178}
17-ffaa:0:111a,2196161566,8635,{"NonceB":1992959875}
17-ffaa:0:111a,1492616414,64546,{"NonceB":2119427074}
17-ffaa:0:111a,337318874,56875,{"NonceB":2637836353}
17-ffaa:0:111b,2320157809,58372,{"NonceB":2497190116}
17-ffaa:0:111a,1948317140,44881,{"NonceB":4127545236}
17-ffaa:0:111a,2109692360,55612,{"NonceB":2558336658}
17-ffaa:0:111b,4072373422,39316,{"NonceB":3637879598}
17-ffaa:0:111a,3118600578,3255,{"NonceB":1771707808}
17-ffaa:0:1118,4022560485,24152,{"NonceB":776378273}
17-ffaa:0:1118,2167601776,50302,{"NonceB":2327974091}
17-ffaa:0:1118,786029383,44688,{"NonceB":2843404274}
17-ffaa:0:111a,3136709684,23437,{"NonceB":1324347718}
17-ffaa:0:1117,4114386642,39148,{"NonceB":3820800086}
17-ffaa:0:1117,3152699576,24839,{"NonceB":160463441}
17-ffaa:0:1117,2771276109,33610,{"NonceB":696290015}
17-ffaa:0:1118,1615757382,63275,{"NonceB":1763990246}
17-ffaa:0:111a,664101116,11048,{"NonceB":4131464249}
17-ffaa:0:111a,2011907280,47854,{"NonceB":175764910}
17-ffaa:0:1117,3234021423,1087,{"NonceB":4229520642}
17-ffaa:0:111a,3986520438,26210,{"NonceB":4247954951}
17-ffaa:0:1118,1332880325,11490,{"NonceB":2406969353}
17-ffaa:0:111a,264914064,7512,{"NonceB":1160813335}
17-ffaa:0:1118,74137828,6929,{"NonceB":3681062346}
17-ffaa:0:1117,199659405,59590,{"NonceB":4085127244}
17-ffaa:0:1117,685937701,7039,{"NonceB":119079421}
17-ffaa:0:111b,455543824,39537,{"NonceB":508782050}
17-ffaa:0:111b,3740333546,53938,{"NonceB":1026551693}
17-ffaa:0:1117,1296121072,7801,{"NonceB":2605148451}
17-ffaa:0:1117,1001666042,9405,{"NonceB":373526870}
17-ffaa:0:111a,1794938096,2679,{"NonceB":2340627366}
17-ffaa:0:1117,1303368236,1579,{"NonceB":3510925170}
17-ffaa:0:111b,3376047027,4432,{"NonceB":2466715217}
17-ffaa:0:111b,3156447059,49075,{"NonceB":4216006979}
17-ffaa:0:111b,3369062530,16655,{"NonceB":490209879}
17-ffaa:0:1117,3645079077,60036,{"NonceB":1699639444}
17-ffaa:0:1118,1646027701,55498,{"NonceB":3894117050}
17-ffaa:0:111b,666462626,8532,{"NonceB":56025972}
17-ffaa:0:111a,2628842315,38010,{"NonceB":2639220106}
17-ffaa:0:111b,798625322,58444,{"NonceB":3359159152}
17-ffaa:0:111b,3010660184,4617,{"NonceB":4050974763}
17-ffaa:0:1117,2575028501,20094,{"NonceB":1898484043}
17-ffaa:0:111a,4033557414,3280,{"NonceB":2430157142}
17-ffaa:0:1117,2072590581,32993,{"NonceB":3927719806}
17-ffaa:0:111a,765342636,47035,{"NonceB":699468750}
17-ffaa:0:1118,2574613031,30715,{"NonceB":838362043}
17-ffaa:0:1118,2094257683,22852,{"NonceB":1596953979}
17-ffaa:0:1118,1388035750,25864,{"NonceB":2679536137}
17-ffaa:0:111a,3374200331,45971,{"NonceB":870623382}
17-ffaa:0:1117,842877826,45734,{"NonceB":2381689226}
17-ffaa:0:111a,2241764410,57617,{"NonceB":1672751647}
17-ffaa:0:111b,4171381440,39877,{"NonceB":2430995715}
17-ffaa:0:1117,1115308143,40238,{"NonceB":1962596698}
17-ffaa:0:1118,2643480974,20174,{"NonceB":514962086}
17-ffaa:0:1117,298933788,9428,{"NonceB":3747327401}
17-ffaa:0:1117,2829501244,50720,{"NonceB":3176445011}
17-ffaa:0:1118,741638846,20819,{"NonceB":2812814837}
17-ffaa:0:111a,2322426368,47717,{"NonceB":1294089537}
17-ffaa:0:1118,1190105349,32211,{"NonceB":137646852}
17-ffaa:0:1118,3487593093,25725,{"NonceB":1638067581}
17-ffaa:0:111a,2158414121,10434,{"NonceB":2465885125}
17-ffaa:0:111b,2573016572,64604,{"NonceB":1534703429}
17-ffaa:0:111b,696174496,28502,{"NonceB":2992347131}
17-ffaa:0:1117,408221713,31469,{"NonceB":2583109830}
17-ffaa:0:1117,1270295722,12091,{"NonceB":1587750059}
17-ffaa:0:111b,1637999377,11082,{"NonceB":167698045}
17-ffaa:0:1117,851117640,51277,{"NonceB":1777868131}
17-ffaa:0:111b,1608530235,48084,{"NonceB":820619755}
17-ffaa:0:1117,1549079508,37962,{"NonceB":167572075}
17-ffaa:0:111a,1322289974,31999,{"NonceB":2834704616}
17-ffaa:0:111a,2406656839,10891,{"NonceB":4224745506}
17-ffaa:0:111a,1824893357,19798,{"NonceB":54531844}
17-ffaa:0:1118,1293948207,41253,{"NonceB":1448457236}
17-ffaa:0:1118,778780676,47943,{"NonceB":4217030906}
17-ffaa:0:1117,476855023,42587,{"NonceB":1266561653}
17-ffaa:0:1118,1271424587,64743,{"NonceB":2689705914}
17-ffaa:0:1118,2811204225,61775,{"NonceB":433661501}
17-ffaa:0:1117,524817333,17948,{"NonceB":1988588509}
17-ffaa:0:1118,4137327168,20675,{"NonceB":1057432876}
17-ffaa:0:1117,796483836,36480,{"NonceB":2191912871}
17-ffaa:0:1118,1981536838,58019,{"NonceB":2559992434}
17-ffaa:0:1117,1867905287,27306,{"NonceB":435041453}
17-ffaa:0:1117,3007625775,52689,{"NonceB":618623727}
17-ffaa:0:1118,1149533478,41981,{"NonceB":136660099}
17-ffaa:0:1118,3072826937,34521,{"NonceB":2813143952}
17-ffaa:0:1117,2895674437,17848,{"NonceB":340754336}
17-ffaa:0:111b,116132765,52788,{"NonceB":3950278190}
17-ffaa:0:1118,3364604257,14497,{"NonceB":3577332371}
17-ffaa:0:1118,1588093750,29491,{"NonceB":4270824957}
17-ffaa:0:1117,465744645,34524,{"NonceB":906536710}
17-ffaa:0:111b,3456002904,11135,{"NonceB":774712062}
17-ffaa:0:1117,2002704302,3388,{"NonceB":744971895}
17-ffaa:0:1117,3866746197,52498,{"NonceB":3072599608}
17-ffaa:0:111a,3099131725,59184,{"NonceB":874071599}
17-ffaa:0:1118,1346467785,33747,{"NonceB":4150581513}
17-ffaa:0:111b,3905752086,1851,{"NonceB":2038061813}
17-ffaa:0:1118,3534207762,44467,{"NonceB":46111223}
17-ffaa:0:1117,3451114207,20753,{"NonceB":633189730}
17-ffaa:0:1118,849012908,2277,{"NonceB":3510364548}
17-ffaa:0:1118,2513398374,22350,{"NonceB":3620789764}
17-ffaa:0:111b,1494259366,19370,{"NonceB":2157637407}
17-ffaa:0:111a,371572211,42599,{"NonceB":207223178}
17-ffaa:0:111b,1846291967,36248,{"NonceB":636089433}
17-ffaa:0:1117,1969475060,12944,{"NonceB":2251838452}
17-ffaa:0:1117,1155226342,62014,{"NonceB":3626385368}
17-ffaa:0:111b,1348941788,25400,{"NonceB":2366798880}
17-ffaa:0:1118,2556458346,6433,{"NonceB":451874042}
17-ffaa:0:1117,563804224,53276,{"NonceB":1021597506}
17-ffaa:0:1118,2320399691,62302,{"NonceB":3110439560}
17-ffaa:0:1118,3437552027,55952,{"NonceB":868077049}
17-ffaa:0:111b,1273711569,51139,{"NonceB":2220654045}
17-ffaa:0:1118,1524696510,39429,{"NonceB":3382194276}
17-ffaa:0:111a,4070746029,32698,{"NonceB":3112685568}
17-ffaa:0:111a,1543435650,19757,{"NonceB":1582000002}
17-ffaa:0:1117,4080808378,64478,{"NonceB":2643955337}
17-ffaa:0:111a,1020525922,39784,{"NonceB":1156019201}
17-ffaa:0:111a,586405306,35968,{"NonceB":1605499153}
17-ffaa:0:1117,3367714332,28467,{"NonceB":3216392299}
17-ffaa:0:1118,2075494152,18508,{"NonceB":2095082102}
17-ffaa:0:1118,2648084717,46835,{"NonceB":3364912026}
17-ffaa:0:111b,1806606882,9993,{"NonceB":701107225}
17-ffaa:0:111b,1187725873,54194,{"NonceB":3101375854}
17-ffaa:0:1117,1163040277,47526,{"NonceB":2063116180}
17-ffaa:0:111b,2282384607,42723,{"NonceB":2011942395}
17-ffaa:0:111b,730834332,55547,{"NonceB":1263608384}
17-ffaa:0:111a,1408633054,26703,{"NonceB":2012078298}
17-ffaa:0:1118,747032943,52577,{"NonceB":375127466}
17-ffaa:0:111b,483369692,10897,{"NonceB":4034945296}
17-ffaa:0:1117,3695905853,53111,{"NonceB":262677603}
17-ffaa:0:1118,4125675833,44467,{"NonceB":1822218826}
17-ffaa:0:111b,326268484,51194,{"NonceB":2045464509}
17-ffaa:0:1118,2450477739,34832,{"NonceB":2522440860}
17-ffaa:0:1118,1874606431,3518,{"NonceB":912421143}
17-ffaa:0:111a,3299173720,31033,{"NonceB":2296996982}
17-ffaa:0:111a,3217536624,64393,{"NonceB":1890931309}
17-ffaa:0:111b,830135613,44002,{"NonceB":3047596203}
17-ffaa:0:1118,3724375851,6301,{"NonceB":247394734}
17-ffaa:0:111a,1683659945,25655,{"NonceB":517564597}
17-ffaa:0:1118,741743044,31272,{"NonceB":3820875000}
17-ffaa:0:111b,1314730677,40370,{"NonceB":1717922500}
17-ffaa:0:1118,3121251240,36206,{"NonceB":1623773107}
17-ffaa:0:111b,3744266999,35764,{"NonceB":1087557726}
17-ffaa:0:111a,3992777175,53311,{"NonceB":4050705550}
17-ffaa:0:1118,3458423626,33373,{"NonceB":2605981714}
17-ffaa:0:1117,1495820733,26006,{"NonceB":1944216422}
17-ffaa:0:1118,572306284,4822,{"NonceB":1298142183}
17-ffaa:0:1117,11074202,52770,{"NonceB":871282386}
17-ffaa:0:1118,2047918026,2060,{"NonceB":431457023}
17-ffaa:0:1118,1629253437,2993,{"NonceB":1782131397}
17-ffaa:0:1118,1240066412,33463,{"NonceB":2826147082}
17-ffaa:0:1118,131617221,61311,{"NonceB":3575554789}
17-ffaa:0:111a,1328504028,45337,{"NonceB":304849749}
17-ffaa:0:111b,3776957188,3055,{"NonceB":1704875808}
17-ffaa:0:1117,2217485958,27751,{"NonceB":799855445}
17-ffaa:0:111a,2625759342,42493,{"NonceB":2217979532}
17-ffaa:0:1117,1607349188,33118,{"NonceB":3289198624}
17-ffaa:0:111b,3937402372,33704,{"NonceB":1509480652}
17-ffaa:0:111b,811522099,35404,{"NonceB":4006247637}
17-ffaa:0:1118,504952050,14021,{"NonceB":2164603202}
17-ffaa:0:1118,1054533441,9054,{"NonceB":2797365082}
17-ffaa:0:111a,4271023742,18926,{"NonceB":1023595997}
17-ffaa:0:1118,2762130977,16863,{"NonceB":285755346}
17-ffaa:0:111a,2878307601,3956,{"NonceB":2891246657}
17-ffaa:0:1118,3648950710,1909,{"NonceB":39318628}
17-ffaa:0:111b,2195252907,26918,{"NonceB":1088467535}
17-ffaa:0:1117,2743801784,56624,{"NonceB":3402593023}
17-ffaa:0:111a,855951424,60734,{"NonceB":3578151093}
17-ffaa:0:111b,466127880,40169,{"NonceB":652334614}
17-ffaa:0:111b,2649810765,57744,{"NonceB":1351536741}
17-ffaa:0:1118,1492300016,40717,{"NonceB":1353457049}
17-ffaa:0:1117,3136152761,39874,{"NonceB":2983251352}
17-ffaa:0:111a,1281970289,11547,{"NonceB":3999552148}
17-ffaa:0:111a,3580039755,21077,{"NonceB":2983033158}
17-ffaa:0:111b,1408615787,9786,{"NonceB":456896348}
17-ffaa:0:1117,3254069405,60121,{"NonceB":1105260169}
17-ffaa:0:1118,1921538626,23650,{"NonceB":3193690301}
17-ffaa:0:111b,3724576630,26384,{"NonceB":497911963}
17-ffaa:0:1118,2361899043,19865,{"NonceB":631350050}
17-ffaa:0:1118,4057158121,37286,{"NonceB":3034213493}
17-ffaa:0:1117,3672747441,53809,{"NonceB":1578990989}
17-ffaa:0:1117,3787274373,47887,{"NonceB":2028416647}
17-ffaa:0:111a,2376494319,41357,{"NonceB":3907510597}
17-ffaa:0:1118,2064587991,62255,{"NonceB":454334701}
17-ffaa:0:111b,490713348,30315,{"NonceB":628614060}
17-ffaa:0:111a,3331734856,44327,{"NonceB":3425192687}
17-ffaa:0:1117,3428059724,58888,{"NonceB":4243459943}
17-ffaa:0:111b,4234748406,34055,{"NonceB":640414605}
17-ffaa:0:111a,3719641580,36878,{"NonceB":2066652904}
17-ffaa:0:1118,1371621335,44532,{"NonceB":3390148872}
17-ffaa:0:1118,2318622275,34865,{"NonceB":3250432624}
17-ffaa:0:1118,3787028616,42381,{"NonceB":65319268}
17-ffaa:0:1117,1614027415,33755,{"NonceB":3735327365}
17-ffaa:0:111b,1365910289,58615,{"NonceB":672450735}
17-ffaa:0:111a,2774873754,55015,{"NonceB":384880264}
17-ffaa:0:111b,260283425,26590,{"NonceB":2106167740}
17-ffaa:0:1117,1478363324,40859,{"NonceB":2537578268}
17-ffaa:0:111a,655155144,64094,{"NonceB":1091894488}
17-ffaa:0:1118,3263522011,51821,{"NonceB":1644564189}
17-ffaa:0:111a,1591508223,6163,{"NonceB":2319957919}
17-ffaa:0:111a,3320209236,19829,{"NonceB":865240664}
17-ffaa:0:1117,9806822,25791,{"NonceB":869844512}
17-ffaa:0:111b,3982393152,52836,{"NonceB":169091297}
17-ffaa:0:1117,616285263,17539,{"NonceB":3760596785}
17-ffaa:0:111b,3957455947,54255,{"NonceB":257648565}
17-ffaa:0:111b,1409962867,15084,{"NonceB":1169695550}
17-ffaa:0:111a,4063928745,26867,{"NonceB":2985736617}
17-ffaa:0:111b,2233802756,47641,{"NonceB":4024857921}
17-ffaa:0:1118,3259021078,1872,{"NonceB":2999310116}
17-ffaa:0:111b,3346158941,49381,{"NonceB":3726158497}
17-ffaa:0:1117,2390361186,27951,{"NonceB":533535402}
17-ffaa:0:1117,3629341425,37622,{"NonceB":245671258}
17-ffaa:0:1117,3342270611,48456,{"NonceB":4097628527}
17-ffaa:0:1118,1227136701,60457,{"NonceB":1132177501}
17-ffaa:0:1118,3370060306,59827,{"NonceB":1101355294}
17-ffaa:0:111a,4227790918,11830,{"NonceB":2773602468}
17-ffaa:0:1118,1446513356,36322,{"NonceB":1280113724}
17-ffaa:0:1117,3709533859,51068,{"NonceB":4077687627}
17-ffaa:0:111b,2841325001,51546,{"NonceB":2528181320}
17-ffaa:0:1117,753247513,43441,{"NonceB":2610317251}
17-ffaa:0:1117,1767232450,25305,{"NonceB":2064145717}
17-ffaa:0:111b,1165290797,44077,{"NonceB":1339207515}
17-ffaa:0:1118,3207113332,43888,{"NonceB":1438956117}
17-ffaa:0:111a,4074445488,30488,{"NonceB":670323035}
17-ffaa:0:111b,1020340236,40460,{"NonceB":567838554}
17-ffaa:0:1118,1289046018,47662,{"NonceB":2879122840}
17-ffaa:0:111b,3747041437,24828,{"NonceB":4105992520}
17-ffaa:0:111a,3971634889,11828,{"NonceB":869501262}
17-ffaa:0:111a,987313917,13656,{"NonceB":2812417778}
17-ffaa:0:111a,3683739331,26041,{"NonceB":1050970951}
17-ffaa:0:111a,377187263,20949,{"NonceB":2727324375}
17-ffaa:0:1118,3421580790,51638,{"NonceB":2183608026}
17-ffaa:0:111b,1697397648,50477,{"NonceB":657377041}
17-ffaa:0:1118,1282806055,65430,{"NonceB":4277865936}
17-ffaa:0:1118,2238572355,31343,{"NonceB":4162613733}
17-ffaa:0:1118,2873845781,43689,{"NonceB":3180263905}
17-ffaa:0:1117,4222513651,65340,{"NonceB":3172046112}
17-ffaa:0:1118,198997091,9535,{"NonceB":1290285756}
17-ffaa:0:111b,3382027428,30140,{"NonceB":2684839423}
17-ffaa:0:111a,3343412824,18212,{"NonceB":3247903006}
17-ffaa:0:1117,3053711578,57770,{"NonceB":3184715275}
17-ffaa:0:111b,440027187,11088,{"NonceB":3520201854}
17-ffaa:0:111a,414858251,57869,{"NonceB":1607150343}
17-ffaa:0:1118,2570698098,43018,{"NonceB":2184981353}
17-ffaa:0:1117,1042020814,16512,{"NonceB":3380767935}
17-ffaa:0:111a,2746804650,9472,{"NonceB":733533976}
17-ffaa:0:111b,194679192,10870,{"NonceB":960856478}
17-ffaa:0:111a,419429841,28333,{"NonceB":2931374678}
17-ffaa:0:1118,1075155310,20235,{"NonceB":61709874}
17-ffaa:0:1117,2868402228,64913,{"NonceB":4245032707}
17-ffaa:0:111b,3442186313,6617,{"NonceB":3696895429}
17-ffaa:0:111b,3547106444,65336,{"NonceB":2759953167}
17-ffaa:0:1117,2653079302,20610,{"NonceB":3929987592}
17-ffaa:0:111b,1179025480,47240,{"NonceB":1987719838}
17-ffaa:0:1117,1019147016,30612,{"NonceB":355845114}
17-ffaa:0:1117,706212332,40842,{"NonceB":2236908152}
17-ffaa:0:1118,3561077166,40717,{"NonceB":3071297735}
17-ffaa:0:1117,846831916,20611,{"NonceB":4287866527}
17-ffaa:0:111a,3372891043,18383,{"NonceB":2411791933}
17-ffaa:0:1118,4264125372,22784,{"NonceB":613077970}
17-ffaa:0:1117,2045521826,32041,{"NonceB":3414918283}
17-ffaa:0:1118,3023742106,13090,{"NonceB":1497742220}
17-ffaa:0:111b,3997931998,39770,{"NonceB":3436862365}
17-ffaa:0:1118,1957437260,15849,{"NonceB":1197007108}
17-ffaa:0:1118,3167223444,22690,{"NonceB":174365128}
17-ffaa:0:1118,47140189,52319,{"NonceB":1505774567}
17-ffaa:0:111a,476470569,26408,{"NonceB":3775216966}
17-ffaa:0:1117,2660436313,49257,{"NonceB":2660327802}
17-ffaa:0:111b,2090232632,62263,{"NonceB":2811548894}
17-ffaa:0:111a,2911871657,7327,{"NonceB":3140102378}
17-ffaa:0:1118,1011454835,22755,{"NonceB":1352829498}
17-ffaa:0:1118,4004298797,59502,{"NonceB":3770650327}
17-ffaa:0:111a,3643330915,59777,{"NonceB":693942806}
17-ffaa:0:111b,1360508185,42491,{"NonceB":2478013892}
17-ffaa:0:1117,4272503072,53845,{"NonceB":3775247335}
17-ffaa:0:1118,3438770163,64287,{"NonceB":3088504195}
17-ffaa:0:1118,3001168445,32502,{"NonceB":3725657890}
17-ffaa:0:111a,4144427328,35063,{"NonceB":1071983238}
17-ffaa:0:111b,1886900393,33457,{"NonceB":2880849471}
17-ffaa:0:1117,294177014,27212,{"NonceB":3718949559}
17-ffaa:0:111a,2533624805,46726,{"NonceB":3443416511}
17-ffaa:0:1118,884235252,36850,{"NonceB":1352189200}
17-ffaa:0:111b,2274653004,45556,{"NonceB":2064003381}
17-ffaa:0:111a,4182977391,33206,{"NonceB":3406075856}
17-ffaa:0:111b,3088384232,13692,{"NonceB":353032932}
17-ffaa:0:111a,4021424367,61111,{"NonceB":122784609}
17-ffaa:0:1117,3570028403,2681,{"NonceB":2004949516}
17-ffaa:0:111b,3053321593,2481,{"NonceB":3908125642}
17-ffaa:0:1118,1460832697,14508,{"NonceB":1917262364}
17-ffaa:0:1117,3548535244,11391,{"NonceB":708392485}
17-ffaa:0:1117,757826525,27079,{"NonceB":718470984}
17-ffaa:0:1117,1494833948,39701,{"NonceB":2450636783}
17-ffaa:0:111a,3624759529,38562,{"NonceB":1924220417}
17-ffaa:0:111a,2232425314,52266,{"NonceB":485649497}
17-ffaa:0:1117,1357086902,50951,{"NonceB":3188394496}
17-ffaa:0:111a,73950478,64919,{"NonceB":3162916819}
17-ffaa:0:111a,3006149116,2899,{"NonceB":1633002566}
17-ffaa:0:1117,1632798354,61928,{"NonceB":1001997906}
17-ffaa:0:1117,652048449,4591,{"NonceB":2253386844}
17-ffaa:0:1117,1964560849,6212,{"NonceB":3322457804}
17-ffaa:0:111b,1445643107,10696,{"NonceB":2408062556}
17-ffaa:0:111a,353047135,3760,{"NonceB":3719748896}
17-ffaa:0:1118,992421471,36005,{"NonceB":225559028}
17-ffaa:0:111b,2360325848,47281,{"NonceB":1832697486}
17-ffaa:0:1117,821739256,9528,{"NonceB":371324355}
17-ffaa:0:111a,1363547291,38611,{"NonceB":3511587403}
17-ffaa:0:111b,3322476091,48805,{"NonceB":1979457631}
17-ffaa:0:1117,1115308143,40238,{"NonceB":3172564845}
17-ffaa:0:111b,562805590,11764,{"NonceB":3423825705}
17-ffaa:0:1117,2622111314,8377,{"NonceB":3443208362}
17-ffaa:0:111a,3078293209,16415,{"NonceB":3762001486}
17-ffaa:0:111b,1504244972,29451,{"NonceB":2638366265}
17-ffaa:0:111b,1705547940,56343,{"NonceB":1383815493}
17-ffaa:0:1117,2528286431,43789,{"NonceB":3257388183}
17-ffaa:0:1118,1522571525,53156,{"NonceB":273503700}
17-ffaa:0:1118,3469302833,21423,{"NonceB":2869319339}
17-ffaa:0:1118,2124435743,8085,{"NonceB":2430772139}
17-ffaa:0:1118,1632073470,27346,{"NonceB":1726965400}
17-ffaa:0:111a,3816028885,37835,{"NonceB":3187876898}
17-ffaa:0:1118,4094292652,27092,{"NonceB":3686070336}
17-ffaa:0:111a,1209492890,31743,{"NonceB":2061670317}
17-ffaa:0:1117,3364632667,20960,{"NonceB":2479287452}
17-ffaa:0:1117,509823076,45011,{"NonceB":1769301831}
17-ffaa:0:1117,2298382414,2226,{"NonceB":2270115793}
17-ffaa:0:1117,3836089616,43104,{"NonceB":3656839039}
17-ffaa:0:111a,1870252932,60927,{"NonceB":1584921393}
17-ffaa:0:1117,571717639,57556,{"NonceB":4111963033}
17-ffaa:0:1117,1962593554,44360,{"NonceB":2039661349}
17-ffaa:0:111a,1754427691,25659,{"NonceB":3264270816}
17-ffaa:0:1117,2639322895,65149,{"NonceB":1764189300}
17-ffaa:0:111b,285430695,53514,{"NonceB":2367248492}
17-ffaa:0:1117,2364251570,23232,{"NonceB":1184093729}
17-ffaa:0:1117,3059860248,57614,{"NonceB":980982933}
17-ffaa:0:1117,2234235229,34734,{"NonceB":3455639473}
17-ffaa:0:111b,274638904,8574,{"NonceB":2447012530}
17-ffaa:0:1117,3116001698,13927,{"NonceB":2310061330}
17-ffaa:0:111b,3140932574,57683,{"NonceB":3608581474}
17-ffaa:0:111a,2968177100,12629,{"NonceB":3865598589}
17-ffaa:0:1117,465744645,34524,{"NonceB":86367593}
17-ffaa:0:1117,3182466095,35606,{"NonceB":425879762}
17-ffaa:0:1118,1119390995,32611,{"NonceB":2338641292}
17-ffaa:0:1117,318608552,58344,{"NonceB":3122432977}
17-ffaa:0:111a,2174711899,4821,{"NonceB":1567080715}
17-ffaa:0:1117,4143621589,15161,{"NonceB":1513315775}
17-ffaa:0:111b,3700379320,30201,{"NonceB":147324823}
17-ffaa:0:111b,1906907430,4778,{"NonceB":584033962}
17-ffaa:0:111a,410973378,8583,{"NonceB":2788714319}
17-ffaa:0:111a,2067583303,28590,{"NonceB":2789288232}
17-ffaa:0:111b,3811566368,4184,{"NonceB":470947281}
17-ffaa:0:1118,3396024331,58868,{"NonceB":3656872827}
17-ffaa:0:1117,2520215691,31333,{"NonceB":4141405707}
17-ffaa:0:111a,4179968176,6560,{"NonceB":3579769770}
17-ffaa:0:111a,3660360884,55138,{"NonceB":1498618768}
17-ffaa:0:1118,470543356,4932,{"NonceB":1341181927}
17-ffaa:0:1118,2199751387,49457,{"NonceB":4178108171}
17-ffaa:0:111b,1941665798,15313,{"NonceB":502497460}
17-ffaa:0:1118,570123528,5443,{"NonceB":3909498654}
17-ffaa:0:111a,4141042338,59777,{"NonceB":2518263048}
17-ffaa:0:1117,2627659136,38132,{"NonceB":685052301}
17-ffaa:0:111b,2698995615,34577,{"NonceB":3911746411}
17-ffaa:0:1118,4069207408,48412,{"NonceB":2032918185}
17-ffaa:0:111b,2742063228,23207,{"NonceB":2774536114}
17-ffaa:0:1117,3421063370,44514,{"NonceB":378721268}
17-ffaa:0:111a,683829434,29902,{"NonceB":3399506825}
17-ffaa:0:1117,2491160304,52142,{"NonceB":1564372691}
17-ffaa:0:111b,1697579853,64947,{"NonceB":310648401}
17-ffaa:0:1118,4092897592,40413,{"NonceB":1303854882}
17-ffaa:0:1117,2005457074,46897,{"NonceB":1002651863}
17-ffaa:0:111a,3463108377,23451,{"NonceB":2905100116}
17-ffaa:0:1117,1969475060,12944,{"NonceB":2837445354}
17-ffaa:0:1117,824166427,32439,{"NonceB":3156706148}
17-ffaa:0:111b,410017584,60207,{"NonceB":3255471871}
17-ffaa:0:111a,711754093,1242,{"NonceB":3053927633}
17-ffaa:0:1117,767228332,64810,{"NonceB":2696337786}
17-ffaa:0:111a,1317062629,51440,{"NonceB":2164536788}
17-ffaa:0:1118,2177971107,41321,{"NonceB":3847496504}
17-ffaa:0:111b,2240489367,6060,{"NonceB":2835746126}
17-ffaa:0:1118,790990827,31105,{"NonceB":971137567}
17-ffaa:0:1118,4169564667,58291,{"NonceB":3390017492}
17-ffaa:0:1118,3946150310,59385,{"NonceB":150174643}
17-ffaa:0:111b,252659156,10868,{"NonceB":3736649589}
17-ffaa:0:111a,2297121629,53870,{"NonceB":1771708212}
17-ffaa:0:111a,3602912735,54650,{"NonceB":963123300}
17-ffaa:0:1118,1709491293,57239,{"NonceB":3742870936}
17-ffaa:0:1117,435393033,44724,{"NonceB":93846244}
17-ffaa:0:111a,406670072,18518,{"NonceB":2843613106}
