ISD-AS,IP,Port,Payload
17-ffaa:0:111b,1211214553,22600,{"NonceB":1207229087}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3229041975}
17-ffaa:0:1118,183233710,29701,{"NonceB":356622362}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2342286482}
17-ffaa:0:1117,3452815753,58531,{"NonceB":4008083569}
17-ffaa:0:1117,438089267,35037,{"NonceB":3580234503}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3026496285}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1989790387}
17-ffaa:0:111b,1211214553,22600,{"NonceB":920772063}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3011643210}
17-ffaa:0:1118,183233710,29701,{"NonceB":3461511782}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3946177631}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1167880247}
17-ffaa:0:1117,438089267,35037,{"NonceB":202098645}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3659119355}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2190773764}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2204580718}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2563955841}
17-ffaa:0:1118,183233710,29701,{"NonceB":3692701922}
17-ffaa:0:1118,3602879919,32084,{"NonceB":594783287}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1605932624}
17-ffaa:0:1117,438089267,35037,{"NonceB":1785858272}
17-ffaa:0:111a,2096774279,47517,{"NonceB":728063124}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1111247126}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1007579176}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3024734905}
17-ffaa:0:1118,183233710,29701,{"NonceB":2206863855}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3930005345}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1368700856}
17-ffaa:0:1117,438089267,35037,{"NonceB":3750090543}
17-ffaa:0:111a,2096774279,47517,{"NonceB":249350580}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2389584986}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3468082862}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3176882102}
17-ffaa:0:1118,183233710,29701,{"NonceB":581925968}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3951126943}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1144171228}
17-ffaa:0:1117,438089267,35037,{"NonceB":1255360009}
17-ffaa:0:111b,2863899928,24000,{"NonceB":1403621835}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2085386062}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1218312541}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1965830920}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2507762615}
17-ffaa:0:1118,183233710,29701,{"NonceB":3703833911}
17-ffaa:0:1118,3602879919,32084,{"NonceB":869787483}
17-ffaa:0:1117,3452815753,58531,{"NonceB":428471569}
17-ffaa:0:1117,438089267,35037,{"NonceB":2201636355}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1646690335}
17-ffaa:0:111b,3654961211,43948,{"NonceB":126795425}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1537313738}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3531010269}
17-ffaa:0:1118,183233710,29701,{"NonceB":2360059110}
17-ffaa:0:1118,3602879919,32084,{"NonceB":635198214}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1892590148}
17-ffaa:0:1117,438089267,35037,{"NonceB":689618867}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2440306363}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3564008578}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2454243087}
17-ffaa:0:111a,3416617002,49023,{"NonceB":121234996}
17-ffaa:0:1118,183233710,29701,{"NonceB":2834777022}
17-ffaa:0:1118,3602879919,32084,{"NonceB":493637736}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1863140730}
17-ffaa:0:1117,438089267,35037,{"NonceB":3331901520}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3229491394}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3098028319}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3817223025}
17-ffaa:0:111a,3416617002,49023,{"NonceB":764405770}
17-ffaa:0:1118,183233710,29701,{"NonceB":180861442}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3373422584}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2020170952}
17-ffaa:0:1117,438089267,35037,{"NonceB":4261510004}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3910674620}
17-ffaa:0:111b,3654961211,43948,{"NonceB":769881449}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3068999856}
17-ffaa:0:111a,3416617002,49023,{"NonceB":20834592}
17-ffaa:0:1118,183233710,29701,{"NonceB":3705332565}
17-ffaa:0:1118,3602879919,32084,{"NonceB":4284380775}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1007194648}
17-ffaa:0:1117,438089267,35037,{"NonceB":1555014505}
17-ffaa:0:111a,2096774279,47517,{"NonceB":4070308155}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1066032682}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3056148635}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3431745079}
17-ffaa:0:1118,183233710,29701,{"NonceB":3908177822}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2403519529}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2862753392}
17-ffaa:0:1117,438089267,35037,{"NonceB":866969049}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3372659712}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2704664521}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3270572222}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2215010446}
17-ffaa:0:1118,183233710,29701,{"NonceB":2239641187}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2694943212}
17-ffaa:0:1117,3452815753,58531,{"NonceB":704961743}
17-ffaa:0:1117,438089267,35037,{"NonceB":2281263592}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1937665618}
17-ffaa:0:111b,3654961211,43948,{"NonceB":4264757705}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3366817417}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3761505476}
17-ffaa:0:1118,183233710,29701,{"NonceB":2436053436}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1043012578}
17-ffaa:0:1117,3452815753,58531,{"NonceB":243743144}
17-ffaa:0:1117,438089267,35037,{"NonceB":675851535}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1015043008}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2146430516}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2715837680}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3862151058}
17-ffaa:0:1118,183233710,29701,{"NonceB":2865488186}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3198200736}
17-ffaa:0:1117,3452815753,58531,{"NonceB":802288947}
17-ffaa:0:1117,438089267,35037,{"NonceB":1170309089}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3604689907}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1637208265}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2576516323}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1275526469}
17-ffaa:0:1118,183233710,29701,{"NonceB":3834091727}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2279568396}
17-ffaa:0:1117,3452815753,58531,{"NonceB":8658170}
17-ffaa:0:1117,438089267,35037,{"NonceB":2623745073}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1648316860}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3261624882}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3552680942}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1509164814}
17-ffaa:0:1118,183233710,29701,{"NonceB":1347570889}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2829698769}
17-ffaa:0:1117,3452815753,58531,{"NonceB":66078660}
17-ffaa:0:1117,438089267,35037,{"NonceB":1335168295}
17-ffaa:0:111a,2096774279,47517,{"NonceB":805681684}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3951107841}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1349428833}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1409562066}
17-ffaa:0:1118,183233710,29701,{"NonceB":2573204048}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1742405721}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3743922450}
17-ffaa:0:1117,438089267,35037,{"NonceB":3988654439}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3964592558}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2039883350}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1487603343}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1559745736}
17-ffaa:0:1118,183233710,29701,{"NonceB":3335585954}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1881467462}
17-ffaa:0:111b,354690998,23485,{"NonceB":2737851904}
17-ffaa:0:1117,3452815753,58531,{"NonceB":629047539}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3496503456}
17-ffaa:0:1117,438089267,35037,{"NonceB":1094428496}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2642424418}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2517271165}
17-ffaa:0:111a,3416617002,49023,{"NonceB":4223534073}
17-ffaa:0:1118,183233710,29701,{"NonceB":2247138362}
17-ffaa:0:1118,3602879919,32084,{"NonceB":600812925}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1500776723}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3901766869}
17-ffaa:0:1117,438089267,35037,{"NonceB":296491144}
17-ffaa:0:111b,3654961211,43948,{"NonceB":619603071}
17-ffaa:0:111b,1211214553,22600,{"NonceB":852441238}
17-ffaa:0:111a,3416617002,49023,{"NonceB":913411458}
17-ffaa:0:1118,183233710,29701,{"NonceB":970553556}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2674039261}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2085811693}
17-ffaa:0:111a,2096774279,47517,{"NonceB":4129589877}
17-ffaa:0:1117,438089267,35037,{"NonceB":3692579464}
17-ffaa:0:111b,3654961211,43948,{"NonceB":612527250}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3411981004}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2473318421}
17-ffaa:0:1118,183233710,29701,{"NonceB":3206240920}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2553098544}
17-ffaa:0:1117,3452815753,58531,{"NonceB":729799303}
17-ffaa:0:111a,2096774279,47517,{"NonceB":415420971}
17-ffaa:0:1117,438089267,35037,{"NonceB":2369826137}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1440199190}
17-ffaa:0:111b,1211214553,22600,{"NonceB":502995230}
17-ffaa:0:111a,3416617002,49023,{"NonceB":115558076}
17-ffaa:0:1118,183233710,29701,{"NonceB":1054719106}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2751367304}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2105477318}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3791789587}
17-ffaa:0:1117,438089267,35037,{"NonceB":2916060859}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2944763321}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3972630027}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1491711730}
17-ffaa:0:1118,183233710,29701,{"NonceB":2693394369}
17-ffaa:0:111b,2611249973,48623,{"NonceB":2733615932}
17-ffaa:0:1118,3602879919,32084,{"NonceB":4160579680}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3310311107}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2801041863}
17-ffaa:0:1117,438089267,35037,{"NonceB":4111301066}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3787603261}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3789460922}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1673170016}
17-ffaa:0:1118,183233710,29701,{"NonceB":976258923}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2165918023}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3643200183}
17-ffaa:0:111a,2096774279,47517,{"NonceB":720116976}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1104348019}
17-ffaa:0:1117,438089267,35037,{"NonceB":158578724}
17-ffaa:0:111b,1211214553,22600,{"NonceB":241429466}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3694999521}
17-ffaa:0:1118,183233710,29701,{"NonceB":59715322}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3035365341}
17-ffaa:0:111a,2096774279,47517,{"NonceB":303366651}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1137014563}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3735480605}
17-ffaa:0:1117,438089267,35037,{"NonceB":1803898308}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2229989725}
17-ffaa:0:111a,3416617002,49023,{"NonceB":115457734}
17-ffaa:0:1118,183233710,29701,{"NonceB":3719206496}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3254068003}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3569479460}
17-ffaa:0:1117,3452815753,58531,{"NonceB":970556973}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2576397996}
17-ffaa:0:1117,438089267,35037,{"NonceB":3089723222}
17-ffaa:0:111b,1211214553,22600,{"NonceB":499839655}
17-ffaa:0:111a,3416617002,49023,{"NonceB":4258710257}
17-ffaa:0:1118,183233710,29701,{"NonceB":3630535932}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3775760651}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2726070000}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3572209307}
17-ffaa:0:1117,438089267,35037,{"NonceB":1560600783}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1682453465}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3432581920}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1393014856}
17-ffaa:0:1118,183233710,29701,{"NonceB":2774459136}
17-ffaa:0:1118,3602879919,32084,{"NonceB":630279612}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3904186298}
17-ffaa:0:1117,3452815753,58531,{"NonceB":805319920}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3716326274}
17-ffaa:0:1117,438089267,35037,{"NonceB":1960646190}
17-ffaa:0:111b,1211214553,22600,{"NonceB":4055821459}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2952781240}
17-ffaa:0:1118,183233710,29701,{"NonceB":4283694621}
17-ffaa:0:1118,3602879919,32084,{"NonceB":4116873782}
17-ffaa:0:111b,4141782510,10761,{"NonceB":2062514476}
17-ffaa:0:111a,2096774279,47517,{"NonceB":65837928}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2390712443}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1651374562}
17-ffaa:0:1117,438089267,35037,{"NonceB":398864581}
17-ffaa:0:111b,1211214553,22600,{"NonceB":203223190}
17-ffaa:0:111a,3416617002,49023,{"NonceB":769639963}
17-ffaa:0:1118,183233710,29701,{"NonceB":919738382}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2325351989}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2980107362}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2002796470}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3163333815}
17-ffaa:0:1117,438089267,35037,{"NonceB":1166785026}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2197584957}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1055742969}
17-ffaa:0:1118,183233710,29701,{"NonceB":495598323}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1407330505}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1676484834}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2970952622}
17-ffaa:0:111b,3654961211,43948,{"NonceB":4217300134}
17-ffaa:0:1117,438089267,35037,{"NonceB":3864490990}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3778641180}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1502087770}
17-ffaa:0:1118,183233710,29701,{"NonceB":2801716563}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1497894429}
17-ffaa:0:111a,2096774279,47517,{"NonceB":888017489}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1591569137}
17-ffaa:0:111b,3654961211,43948,{"NonceB":229263789}
17-ffaa:0:1117,438089267,35037,{"NonceB":2925242377}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3476470969}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2799984800}
17-ffaa:0:1118,183233710,29701,{"NonceB":670952517}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1935862694}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3484387893}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3194162827}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1434452647}
17-ffaa:0:1117,438089267,35037,{"NonceB":2531107790}
17-ffaa:0:111b,1211214553,22600,{"NonceB":4225525084}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2152840702}
17-ffaa:0:1118,183233710,29701,{"NonceB":2742209148}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3202870417}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1025502568}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2816082518}
17-ffaa:0:111b,3654961211,43948,{"NonceB":403486658}
17-ffaa:0:1117,438089267,35037,{"NonceB":639579113}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1787456485}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1016883782}
17-ffaa:0:1118,183233710,29701,{"NonceB":4035304342}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2904924057}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2511227707}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2525568696}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1229031658}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1120192043}
17-ffaa:0:1117,438089267,35037,{"NonceB":3009093524}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1023208693}
17-ffaa:0:1118,183233710,29701,{"NonceB":1372186677}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3753531329}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2158108880}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2561838297}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1283569599}
17-ffaa:0:111b,1211214553,22600,{"NonceB":88064196}
17-ffaa:0:1117,438089267,35037,{"NonceB":2831645299}
17-ffaa:0:111a,3416617002,49023,{"NonceB":813771507}
17-ffaa:0:1118,183233710,29701,{"NonceB":3489216485}
17-ffaa:0:1118,3602879919,32084,{"NonceB":664395469}
17-ffaa:0:111a,2096774279,47517,{"NonceB":756311752}
17-ffaa:0:1117,3452815753,58531,{"NonceB":527616878}
17-ffaa:0:111b,3654961211,43948,{"NonceB":20521522}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3965365819}
17-ffaa:0:1117,438089267,35037,{"NonceB":3954360651}
17-ffaa:0:111a,3416617002,49023,{"NonceB":115665149}
17-ffaa:0:1118,183233710,29701,{"NonceB":3543192568}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3696326222}
17-ffaa:0:111a,2096774279,47517,{"NonceB":437988553}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1619894482}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1617579649}
17-ffaa:0:111b,1211214553,22600,{"NonceB":741371867}
17-ffaa:0:1117,438089267,35037,{"NonceB":2902625360}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1372536589}
17-ffaa:0:1118,183233710,29701,{"NonceB":1257028231}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1157141842}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3572460373}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2539706128}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1514515462}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1228859502}
17-ffaa:0:1117,438089267,35037,{"NonceB":2780172736}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3367723431}
17-ffaa:0:1118,183233710,29701,{"NonceB":2764956503}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2295170154}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1575021964}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1352107591}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1950751073}
17-ffaa:0:111b,1211214553,22600,{"NonceB":867028874}
17-ffaa:0:1117,438089267,35037,{"NonceB":1839307714}
17-ffaa:0:111a,3416617002,49023,{"NonceB":167394705}
17-ffaa:0:1118,183233710,29701,{"NonceB":2361474943}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1029451512}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2324900809}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1835352636}
17-ffaa:0:111b,3654961211,43948,{"NonceB":925551400}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1633241426}
17-ffaa:0:1117,438089267,35037,{"NonceB":1129511711}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2727343215}
17-ffaa:0:1118,183233710,29701,{"NonceB":210908358}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1189405296}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1432949674}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1420644050}
17-ffaa:0:111b,3654961211,43948,{"NonceB":558024721}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1682031024}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3515445452}
17-ffaa:0:1117,438089267,35037,{"NonceB":668556111}
17-ffaa:0:1118,183233710,29701,{"NonceB":3410323806}
17-ffaa:0:1118,3602879919,32084,{"NonceB":19283071}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2398483160}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1070972134}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1887907654}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1654076078}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1419419081}
17-ffaa:0:1117,438089267,35037,{"NonceB":1480154071}
17-ffaa:0:1118,183233710,29701,{"NonceB":2328273169}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1472652748}
17-ffaa:0:111b,2863899928,24000,{"NonceB":3614727790}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2065293113}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2492507421}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2103753422}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3233754165}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1517337604}
17-ffaa:0:1117,438089267,35037,{"NonceB":3093894703}
17-ffaa:0:1118,183233710,29701,{"NonceB":3509760748}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3464935913}
17-ffaa:0:111a,2096774279,47517,{"NonceB":415472166}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3055273575}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3590269679}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1396283430}
17-ffaa:0:111a,3416617002,49023,{"NonceB":738832049}
17-ffaa:0:1117,438089267,35037,{"NonceB":1629559732}
17-ffaa:0:1118,183233710,29701,{"NonceB":3024590562}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2656700711}
17-ffaa:0:111a,2096774279,47517,{"NonceB":521837148}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3986521541}
17-ffaa:0:1117,3452815753,58531,{"NonceB":899913167}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2636095500}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1391450901}
17-ffaa:0:1117,438089267,35037,{"NonceB":2345775737}
17-ffaa:0:1118,183233710,29701,{"NonceB":6647026}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2443907361}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1722230864}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2723930276}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1933971350}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1761144041}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1342638745}
17-ffaa:0:1117,438089267,35037,{"NonceB":373168854}
17-ffaa:0:1118,183233710,29701,{"NonceB":3393392059}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1747585473}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3626348652}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2233788057}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3341849536}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3432552622}
17-ffaa:0:111a,3416617002,49023,{"NonceB":830474662}
17-ffaa:0:1117,438089267,35037,{"NonceB":94601593}
17-ffaa:0:1118,183233710,29701,{"NonceB":3220180337}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3346286796}
17-ffaa:0:111a,2096774279,47517,{"NonceB":4212381306}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3997491220}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2858155637}
17-ffaa:0:111b,1211214553,22600,{"NonceB":549306901}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2949479597}
17-ffaa:0:1117,438089267,35037,{"NonceB":952572915}
17-ffaa:0:1118,183233710,29701,{"NonceB":704688389}
17-ffaa:0:1118,3602879919,32084,{"NonceB":158336885}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2957498493}
17-ffaa:0:111b,3654961211,43948,{"NonceB":368039861}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3871675025}
17-ffaa:0:111b,1211214553,22600,{"NonceB":305151579}
17-ffaa:0:111a,3416617002,49023,{"NonceB":4176626316}
17-ffaa:0:1117,438089267,35037,{"NonceB":2136692338}
17-ffaa:0:1118,183233710,29701,{"NonceB":1448685742}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2720511960}
17-ffaa:0:111a,2096774279,47517,{"NonceB":4109596023}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1397144427}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2133306834}
17-ffaa:0:1117,3452815753,58531,{"NonceB":906506333}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3275538681}
17-ffaa:0:1117,438089267,35037,{"NonceB":211308199}
17-ffaa:0:1118,183233710,29701,{"NonceB":4166599218}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3314646007}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1875204595}
17-ffaa:0:111b,3654961211,43948,{"NonceB":251999610}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2571853876}
17-ffaa:0:1117,3452815753,58531,{"NonceB":4034005964}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3782098703}
17-ffaa:0:1117,438089267,35037,{"NonceB":1205226577}
17-ffaa:0:1118,183233710,29701,{"NonceB":1698585287}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1962269261}
17-ffaa:0:111a,2096774279,47517,{"NonceB":314047915}
17-ffaa:0:111b,3654961211,43948,{"NonceB":4106322414}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1274919773}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1948339808}
