ISD-AS,IP,Port,Payload
17-ffaa:0:1117,773466019,38895,{"NonceB":3180268778}
17-ffaa:0:1118,2178093227,52975,{"NonceB":1223614479}
17-ffaa:0:1117,773466019,38895,{"NonceB":558216845}
17-ffaa:0:1118,2178093227,52975,{"NonceB":2130017345}
17-ffaa:0:1117,682983391,3380,{"NonceB":492780967}
17-ffaa:0:1118,2178093227,52975,{"NonceB":3386735844}
17-ffaa:0:1117,682983391,3380,{"NonceB":431316037}
17-ffaa:0:1118,2178093227,52975,{"NonceB":697165860}
17-ffaa:0:1117,682983391,3380,{"NonceB":899859828}
17-ffaa:0:1118,2178093227,52975,{"NonceB":4203956817}
17-ffaa:0:1117,682983391,3380,{"NonceB":3427206452}
17-ffaa:0:1118,2178093227,52975,{"NonceB":4092090246}
17-ffaa:0:1117,682983391,3380,{"NonceB":3294723535}
17-ffaa:0:1118,1797498684,62791,{"NonceB":1784448346}
17-ffaa:0:1117,682983391,3380,{"NonceB":1011031845}
17-ffaa:0:1118,1797498684,62791,{"NonceB":3760841731}
17-ffaa:0:1117,324533409,26243,{"NonceB":4088653234}
17-ffaa:0:1118,1797498684,62791,{"NonceB":973103690}
17-ffaa:0:1117,324533409,26243,{"NonceB":281839803}
17-ffaa:0:1118,1797498684,62791,{"NonceB":2402686219}
17-ffaa:0:1117,324533409,26243,{"NonceB":1249829578}
17-ffaa:0:1118,1797498684,62791,{"NonceB":2329895399}
17-ffaa:0:1117,324533409,26243,{"NonceB":2583179923}
17-ffaa:0:1118,1797498684,62791,{"NonceB":4221472078}
17-ffaa:0:1117,324533409,26243,{"NonceB":127528681}
17-ffaa:0:1118,2343303996,9501,{"NonceB":1056292522}
17-ffaa:0:1117,324533409,26243,{"NonceB":1426306336}
17-ffaa:0:1118,2343303996,9501,{"NonceB":3561295782}
17-ffaa:0:1117,1133425345,10677,{"NonceB":3407375577}
17-ffaa:0:1118,2343303996,9501,{"NonceB":562217779}
17-ffaa:0:1117,1133425345,10677,{"NonceB":1296689484}
17-ffaa:0:1118,2343303996,9501,{"NonceB":574863806}
17-ffaa:0:1117,1133425345,10677,{"NonceB":2856304110}
17-ffaa:0:1118,2343303996,9501,{"NonceB":758277255}
17-ffaa:0:1117,1133425345,10677,{"NonceB":2033534598}
17-ffaa:0:1118,2343303996,9501,{"NonceB":141498502}
17-ffaa:0:1117,1133425345,10677,{"NonceB":3593748231}
17-ffaa:0:1118,3403760229,3781,{"NonceB":3134387655}
17-ffaa:0:1117,1133425345,10677,{"NonceB":3464966026}
17-ffaa:0:1118,3403760229,3781,{"NonceB":4269612900}
17-ffaa:0:1117,581184302,41623,{"NonceB":1190958389}
17-ffaa:0:1118,3403760229,3781,{"NonceB":73055028}
17-ffaa:0:1117,581184302,41623,{"NonceB":3607509832}
17-ffaa:0:1118,3403760229,3781,{"NonceB":3641862266}
17-ffaa:0:1117,581184302,41623,{"NonceB":3678078035}
17-ffaa:0:1118,3403760229,3781,{"NonceB":2842290929}
17-ffaa:0:1117,581184302,41623,{"NonceB":2406657038}
17-ffaa:0:1118,3403760229,3781,{"NonceB":1312656433}
17-ffaa:0:1117,581184302,41623,{"NonceB":3242514086}
17-ffaa:0:1118,2670891653,13459,{"NonceB":465654343}
17-ffaa:0:1117,581184302,41623,{"NonceB":3154466756}
17-ffaa:0:1118,2670891653,13459,{"NonceB":871791292}
17-ffaa:0:1117,2990472932,1144,{"NonceB":3984945856}
17-ffaa:0:1118,2670891653,13459,{"NonceB":1706296141}
17-ffaa:0:1117,2990472932,1144,{"NonceB":4005426014}
17-ffaa:0:1118,2670891653,13459,{"NonceB":2976294527}
17-ffaa:0:1118,2670891653,13459,{"NonceB":3874586656}
17-ffaa:0:1117,2990472932,1144,{"NonceB":95112517}
17-ffaa:0:1118,2670891653,13459,{"NonceB":3708994039}
17-ffaa:0:1117,2990472932,1144,{"NonceB":3976912051}
17-ffaa:0:1117,2990472932,1144,{"NonceB":46780003}
17-ffaa:0:1118,738080344,17384,{"NonceB":3560538000}
17-ffaa:0:1117,2990472932,1144,{"NonceB":2865638768}
17-ffaa:0:1118,738080344,17384,{"NonceB":492237289}
17-ffaa:0:111a,904792356,56626,{"NonceB":2126016413}
17-ffaa:0:1118,738080344,17384,{"NonceB":2682081480}
17-ffaa:0:1117,2999967295,36504,{"NonceB":1649237450}
17-ffaa:0:1118,738080344,17384,{"NonceB":1772192073}
17-ffaa:0:1117,2999967295,36504,{"NonceB":362648268}
17-ffaa:0:1118,738080344,17384,{"NonceB":1406030089}
17-ffaa:0:1117,2999967295,36504,{"NonceB":3860373093}
17-ffaa:0:1118,738080344,17384,{"NonceB":333116030}
17-ffaa:0:1117,2999967295,36504,{"NonceB":2798099904}
17-ffaa:0:1118,2219241945,37777,{"NonceB":3791428075}
17-ffaa:0:1117,2999967295,36504,{"NonceB":3749266633}
17-ffaa:0:1118,2219241945,37777,{"NonceB":3236200986}
17-ffaa:0:1117,2999967295,36504,{"NonceB":1419079622}
17-ffaa:0:1118,2219241945,37777,{"NonceB":1845275338}
17-ffaa:0:1117,271542415,53394,{"NonceB":2099891432}
17-ffaa:0:1118,2219241945,37777,{"NonceB":3822571208}
17-ffaa:0:1117,271542415,53394,{"NonceB":3527662347}
17-ffaa:0:1118,2219241945,37777,{"NonceB":1729483558}
17-ffaa:0:1117,271542415,53394,{"NonceB":1933755294}
17-ffaa:0:1118,2219241945,37777,{"NonceB":3078416469}
17-ffaa:0:1117,271542415,53394,{"NonceB":1653559724}
17-ffaa:0:1118,2980579662,28656,{"NonceB":2856401936}
17-ffaa:0:1117,271542415,53394,{"NonceB":3593656335}
17-ffaa:0:1118,2980579662,28656,{"NonceB":2729927409}
17-ffaa:0:1117,271542415,53394,{"NonceB":3998518328}
17-ffaa:0:1118,2980579662,28656,{"NonceB":691034785}
17-ffaa:0:1117,3114433267,37927,{"NonceB":1322122186}
17-ffaa:0:1118,2980579662,28656,{"NonceB":2499880309}
17-ffaa:0:1117,3114433267,37927,{"NonceB":2293055444}
17-ffaa:0:1118,2980579662,28656,{"NonceB":1451754314}
17-ffaa:0:1117,3114433267,37927,{"NonceB":607680044}
17-ffaa:0:1118,2980579662,28656,{"NonceB":2719243758}
17-ffaa:0:1117,3114433267,37927,{"NonceB":104576462}
17-ffaa:0:1118,1052738228,2628,{"NonceB":1963798368}
17-ffaa:0:1117,3114433267,37927,{"NonceB":1868329462}
17-ffaa:0:1118,1052738228,2628,{"NonceB":1365015472}
17-ffaa:0:1117,3114433267,37927,{"NonceB":1497690360}
17-ffaa:0:1118,1052738228,2628,{"NonceB":2371245086}
17-ffaa:0:1117,2722944551,53697,{"NonceB":3974679724}
17-ffaa:0:1118,1052738228,2628,{"NonceB":645516089}
17-ffaa:0:1117,2722944551,53697,{"NonceB":2688277120}
17-ffaa:0:111a,2487392309,45409,{"NonceB":2709507489}
17-ffaa:0:1118,1052738228,2628,{"NonceB":1802976732}
17-ffaa:0:1117,2722944551,53697,{"NonceB":3276793661}
17-ffaa:0:1118,1052738228,2628,{"NonceB":1668524023}
17-ffaa:0:1117,2722944551,53697,{"NonceB":2567881930}
17-ffaa:0:111b,990146458,45554,{"NonceB":1543273493}
17-ffaa:0:1118,2570190393,10654,{"NonceB":1059284914}
17-ffaa:0:1117,2722944551,53697,{"NonceB":3077191684}
17-ffaa:0:1118,2570190393,10654,{"NonceB":481195650}
17-ffaa:0:1117,2722944551,53697,{"NonceB":920410529}
17-ffaa:0:1118,2570190393,10654,{"NonceB":1873512726}
17-ffaa:0:1117,113360873,14400,{"NonceB":1373931786}
17-ffaa:0:1118,2570190393,10654,{"NonceB":158135660}
17-ffaa:0:1117,113360873,14400,{"NonceB":890149826}
17-ffaa:0:1118,2570190393,10654,{"NonceB":4200046214}
17-ffaa:0:1117,113360873,14400,{"NonceB":2460060376}
17-ffaa:0:1118,2570190393,10654,{"NonceB":2497142609}
17-ffaa:0:1117,113360873,14400,{"NonceB":2559388773}
17-ffaa:0:1118,1112545206,1456,{"NonceB":438091445}
17-ffaa:0:1117,113360873,14400,{"NonceB":1713056136}
17-ffaa:0:1118,1112545206,1456,{"NonceB":1880572050}
17-ffaa:0:1117,113360873,14400,{"NonceB":3053107460}
17-ffaa:0:1118,1112545206,1456,{"NonceB":2858862021}
17-ffaa:0:1117,3356768155,34794,{"NonceB":1142017975}
17-ffaa:0:1118,1112545206,1456,{"NonceB":1744688393}
17-ffaa:0:1117,3356768155,34794,{"NonceB":1704513757}
17-ffaa:0:1118,1112545206,1456,{"NonceB":1201268013}
17-ffaa:0:1117,3356768155,34794,{"NonceB":2686550647}
17-ffaa:0:1118,1112545206,1456,{"NonceB":4088392019}
17-ffaa:0:1117,3356768155,34794,{"NonceB":1254083374}
17-ffaa:0:1118,4038114316,33264,{"NonceB":826466787}
17-ffaa:0:1117,3356768155,34794,{"NonceB":210005452}
17-ffaa:0:1118,4038114316,33264,{"NonceB":725094659}
17-ffaa:0:1117,3356768155,34794,{"NonceB":3474212093}
17-ffaa:0:1118,4038114316,33264,{"NonceB":3213792573}
17-ffaa:0:1117,2324094981,62266,{"NonceB":3911589780}
17-ffaa:0:1118,4038114316,33264,{"NonceB":2854019801}
17-ffaa:0:1117,2324094981,62266,{"NonceB":2939043195}
17-ffaa:0:1118,4038114316,33264,{"NonceB":3803315942}
17-ffaa:0:1117,2324094981,62266,{"NonceB":1793297698}
17-ffaa:0:1118,4038114316,33264,{"NonceB":59519927}
17-ffaa:0:1117,2324094981,62266,{"NonceB":283879893}
17-ffaa:0:1118,3535457118,28089,{"NonceB":454024099}
17-ffaa:0:1117,2324094981,62266,{"NonceB":1433937978}
17-ffaa:0:1118,3535457118,28089,{"NonceB":153636069}
17-ffaa:0:1117,2324094981,62266,{"NonceB":4180898897}
17-ffaa:0:1118,3535457118,28089,{"NonceB":1349776115}
17-ffaa:0:1117,2960862829,65057,{"NonceB":2247055780}
17-ffaa:0:1118,3535457118,28089,{"NonceB":1000563360}
17-ffaa:0:1117,2960862829,65057,{"NonceB":3574770742}
17-ffaa:0:1118,3535457118,28089,{"NonceB":1662821610}
17-ffaa:0:1117,2960862829,65057,{"NonceB":2407331886}
17-ffaa:0:1118,3535457118,28089,{"NonceB":2943662272}
17-ffaa:0:1117,2960862829,65057,{"NonceB":1018074765}
17-ffaa:0:1118,1857341956,39246,{"NonceB":1471467831}
17-ffaa:0:1117,2960862829,65057,{"NonceB":285353634}
17-ffaa:0:1118,1857341956,39246,{"NonceB":1683735686}
17-ffaa:0:1117,2960862829,65057,{"NonceB":2940502270}
17-ffaa:0:1118,1857341956,39246,{"NonceB":2761048552}
17-ffaa:0:1117,179105231,34491,{"NonceB":848773915}
17-ffaa:0:1118,1857341956,39246,{"NonceB":3925224690}
17-ffaa:0:1117,179105231,34491,{"NonceB":729357937}
17-ffaa:0:1118,1857341956,39246,{"NonceB":3526391543}
17-ffaa:0:1117,179105231,34491,{"NonceB":299918074}
17-ffaa:0:1118,1857341956,39246,{"NonceB":1791355599}
17-ffaa:0:1117,179105231,34491,{"NonceB":2983959038}
17-ffaa:0:1118,295692758,57685,{"NonceB":3778380264}
17-ffaa:0:1117,179105231,34491,{"NonceB":3824721796}
17-ffaa:0:1118,295692758,57685,{"NonceB":3826024386}
17-ffaa:0:1117,179105231,34491,{"NonceB":1664149320}
17-ffaa:0:1118,295692758,57685,{"NonceB":729190644}
17-ffaa:0:1117,1832704799,27532,{"NonceB":4020653679}
17-ffaa:0:1118,295692758,57685,{"NonceB":1295282341}
17-ffaa:0:1117,1832704799,27532,{"NonceB":3069725356}
17-ffaa:0:1118,295692758,57685,{"NonceB":109538736}
17-ffaa:0:1117,1832704799,27532,{"NonceB":405871445}
17-ffaa:0:1118,295692758,57685,{"NonceB":3670823461}
17-ffaa:0:1117,1832704799,27532,{"NonceB":2812644234}
17-ffaa:0:1118,2543354600,24414,{"NonceB":822545915}
17-ffaa:0:1117,1832704799,27532,{"NonceB":2100831236}
17-ffaa:0:1118,2543354600,24414,{"NonceB":2530513689}
17-ffaa:0:1117,1832704799,27532,{"NonceB":2762138499}
17-ffaa:0:1118,2543354600,24414,{"NonceB":550210334}
17-ffaa:0:1117,358127860,13238,{"NonceB":2584955460}
17-ffaa:0:1118,2543354600,24414,{"NonceB":4167908557}
17-ffaa:0:1118,2543354600,24414,{"NonceB":4127521346}
17-ffaa:0:1117,358127860,13238,{"NonceB":390057666}
17-ffaa:0:1118,2543354600,24414,{"NonceB":230189375}
17-ffaa:0:1117,358127860,13238,{"NonceB":2581975049}
17-ffaa:0:1117,358127860,13238,{"NonceB":1689813231}
17-ffaa:0:1118,212582215,20095,{"NonceB":3257975941}
17-ffaa:0:1117,358127860,13238,{"NonceB":2683020560}
17-ffaa:0:1118,212582215,20095,{"NonceB":429048257}
17-ffaa:0:1117,358127860,13238,{"NonceB":1809062543}
17-ffaa:0:1118,212582215,20095,{"NonceB":2666592336}
17-ffaa:0:1118,212582215,20095,{"NonceB":1700293262}
17-ffaa:0:1117,1373118967,20897,{"NonceB":371391926}
17-ffaa:0:1118,212582215,20095,{"NonceB":2013172141}
17-ffaa:0:1117,1373118967,20897,{"NonceB":3588315254}
17-ffaa:0:1118,212582215,20095,{"NonceB":3629567197}
17-ffaa:0:1117,1373118967,20897,{"NonceB":2171849739}
17-ffaa:0:1117,1373118967,20897,{"NonceB":3234381980}
17-ffaa:0:1118,980364655,32060,{"NonceB":1141645260}
17-ffaa:0:1118,980364655,32060,{"NonceB":1918469539}
17-ffaa:0:1117,1373118967,20897,{"NonceB":1934910813}
17-ffaa:0:1118,980364655,32060,{"NonceB":2670717981}
17-ffaa:0:1117,1373118967,20897,{"NonceB":2593787122}
17-ffaa:0:1118,980364655,32060,{"NonceB":775640518}
17-ffaa:0:1117,819010934,24705,{"NonceB":1986336124}
17-ffaa:0:1118,980364655,32060,{"NonceB":2158078543}
17-ffaa:0:1117,819010934,24705,{"NonceB":4201213953}
17-ffaa:0:1118,980364655,32060,{"NonceB":2554750851}
17-ffaa:0:1117,819010934,24705,{"NonceB":221761620}
17-ffaa:0:1118,1678273771,53816,{"NonceB":3196773613}
17-ffaa:0:1117,819010934,24705,{"NonceB":2518386804}
17-ffaa:0:1118,1678273771,53816,{"NonceB":2659934038}
17-ffaa:0:1117,819010934,24705,{"NonceB":2490405254}
17-ffaa:0:1118,1678273771,53816,{"NonceB":4113331056}
17-ffaa:0:1117,819010934,24705,{"NonceB":2121766763}
17-ffaa:0:1118,1678273771,53816,{"NonceB":2055681256}
17-ffaa:0:1117,3186780505,10011,{"NonceB":732406623}
17-ffaa:0:1118,1678273771,53816,{"NonceB":854774921}
17-ffaa:0:1117,3186780505,10011,{"NonceB":1355423399}
17-ffaa:0:1118,1678273771,53816,{"NonceB":575757539}
17-ffaa:0:1117,3186780505,10011,{"NonceB":3414981484}
17-ffaa:0:1118,2753137543,31073,{"NonceB":833032998}
17-ffaa:0:1117,3186780505,10011,{"NonceB":1449181478}
17-ffaa:0:1118,2753137543,31073,{"NonceB":3766663708}
17-ffaa:0:1117,3186780505,10011,{"NonceB":3531335582}
17-ffaa:0:1118,2753137543,31073,{"NonceB":2665676614}
17-ffaa:0:1117,3186780505,10011,{"NonceB":4186366709}
17-ffaa:0:1118,2753137543,31073,{"NonceB":2176559012}
17-ffaa:0:1117,3462127843,15433,{"NonceB":3116991991}
17-ffaa:0:1118,2753137543,31073,{"NonceB":3437314566}
17-ffaa:0:1117,3462127843,15433,{"NonceB":128630272}
17-ffaa:0:1118,2753137543,31073,{"NonceB":2199879493}
17-ffaa:0:1117,3462127843,15433,{"NonceB":2741235410}
17-ffaa:0:1118,1609317086,17547,{"NonceB":1239475063}
17-ffaa:0:1117,3462127843,15433,{"NonceB":979535118}
17-ffaa:0:1118,1609317086,17547,{"NonceB":2427653898}
17-ffaa:0:1117,3462127843,15433,{"NonceB":2894219013}
17-ffaa:0:1118,1609317086,17547,{"NonceB":1663568067}
17-ffaa:0:1117,3462127843,15433,{"NonceB":391260356}
17-ffaa:0:1118,1609317086,17547,{"NonceB":3144653070}
17-ffaa:0:1117,3584248848,13017,{"NonceB":3422238535}
17-ffaa:0:1118,1609317086,17547,{"NonceB":3682019765}
17-ffaa:0:1117,3584248848,13017,{"NonceB":4080479537}
17-ffaa:0:1118,1609317086,17547,{"NonceB":2872121300}
17-ffaa:0:1117,3584248848,13017,{"NonceB":1772144006}
17-ffaa:0:1118,1244903179,39314,{"NonceB":1956620955}
17-ffaa:0:1117,3584248848,13017,{"NonceB":4098440697}
17-ffaa:0:1118,1244903179,39314,{"NonceB":2952702117}
17-ffaa:0:1117,3584248848,13017,{"NonceB":3176535233}
17-ffaa:0:1118,1244903179,39314,{"NonceB":4051125741}
17-ffaa:0:1117,3584248848,13017,{"NonceB":3223152476}
17-ffaa:0:1118,1244903179,39314,{"NonceB":3110211627}
17-ffaa:0:1117,241184667,42825,{"NonceB":3518682900}
17-ffaa:0:1118,1244903179,39314,{"NonceB":473879311}
17-ffaa:0:1117,241184667,42825,{"NonceB":239985673}
17-ffaa:0:1118,1244903179,39314,{"NonceB":1815511663}
17-ffaa:0:1117,241184667,42825,{"NonceB":3886086622}
17-ffaa:0:1118,2137468693,46848,{"NonceB":2095003760}
17-ffaa:0:1117,241184667,42825,{"NonceB":3020059786}
17-ffaa:0:1118,2137468693,46848,{"NonceB":702906181}
17-ffaa:0:1117,241184667,42825,{"NonceB":3759927154}
17-ffaa:0:1118,2137468693,46848,{"NonceB":3477588268}
17-ffaa:0:1117,241184667,42825,{"NonceB":31073375}
17-ffaa:0:1118,2137468693,46848,{"NonceB":3766883758}
17-ffaa:0:1117,2547577401,12878,{"NonceB":2017684659}
17-ffaa:0:1118,2137468693,46848,{"NonceB":4020150232}
17-ffaa:0:1117,2547577401,12878,{"NonceB":3832754201}
17-ffaa:0:1118,2137468693,46848,{"NonceB":998511111}
17-ffaa:0:1117,2547577401,12878,{"NonceB":1383324997}
17-ffaa:0:1118,1675542453,35165,{"NonceB":510257720}
17-ffaa:0:1117,2547577401,12878,{"NonceB":1533702635}
17-ffaa:0:1118,1675542453,35165,{"NonceB":2964691847}
17-ffaa:0:1117,2547577401,12878,{"NonceB":2020904292}
17-ffaa:0:1118,1675542453,35165,{"NonceB":842130046}
17-ffaa:0:1117,2547577401,12878,{"NonceB":3408244147}
17-ffaa:0:1118,1675542453,35165,{"NonceB":1395103747}
17-ffaa:0:1117,466364358,62268,{"NonceB":2098846130}
17-ffaa:0:111b,1707418291,8588,{"NonceB":920338399}
17-ffaa:0:1118,1675542453,35165,{"NonceB":800644076}
17-ffaa:0:1117,466364358,62268,{"NonceB":794159352}
17-ffaa:0:1118,1675542453,35165,{"NonceB":1373540424}
17-ffaa:0:1117,466364358,62268,{"NonceB":613125838}
17-ffaa:0:1118,479701173,61983,{"NonceB":1074467676}
17-ffaa:0:1117,466364358,62268,{"NonceB":2404558257}
17-ffaa:0:1118,479701173,61983,{"NonceB":2175140893}
17-ffaa:0:1117,466364358,62268,{"NonceB":3709410236}
17-ffaa:0:1118,479701173,61983,{"NonceB":1966742878}
17-ffaa:0:1117,466364358,62268,{"NonceB":3347843657}
17-ffaa:0:1118,479701173,61983,{"NonceB":581743042}
17-ffaa:0:1117,3450901586,47639,{"NonceB":4132789609}
17-ffaa:0:1118,479701173,61983,{"NonceB":1113928737}
17-ffaa:0:1117,3450901586,47639,{"NonceB":2092058103}
17-ffaa:0:1118,479701173,61983,{"NonceB":1085661087}
17-ffaa:0:1117,3450901586,47639,{"NonceB":3878682275}
17-ffaa:0:1118,3626745580,44875,{"NonceB":1449203929}
17-ffaa:0:1117,3450901586,47639,{"NonceB":2762508830}
17-ffaa:0:1118,3626745580,44875,{"NonceB":746440145}
17-ffaa:0:1117,3450901586,47639,{"NonceB":2794664179}
17-ffaa:0:1118,3626745580,44875,{"NonceB":3634616501}
17-ffaa:0:1117,3450901586,47639,{"NonceB":3985560585}
17-ffaa:0:1118,3626745580,44875,{"NonceB":103411921}
17-ffaa:0:1117,2996824095,40104,{"NonceB":393179671}
17-ffaa:0:1118,3626745580,44875,{"NonceB":1381950520}
17-ffaa:0:1117,2996824095,40104,{"NonceB":347918526}
17-ffaa:0:1118,3626745580,44875,{"NonceB":38811875}
17-ffaa:0:1117,2996824095,40104,{"NonceB":2216490689}
17-ffaa:0:1118,4205979663,31394,{"NonceB":1954095505}
17-ffaa:0:1117,2996824095,40104,{"NonceB":2717327273}
17-ffaa:0:1118,4205979663,31394,{"NonceB":4217668803}
17-ffaa:0:1117,2996824095,40104,{"NonceB":957915401}
17-ffaa:0:1118,4205979663,31394,{"NonceB":696327794}
17-ffaa:0:1117,2996824095,40104,{"NonceB":889898361}
17-ffaa:0:1118,4205979663,31394,{"NonceB":3319225146}
17-ffaa:0:1117,3389519654,3260,{"NonceB":3646601163}
17-ffaa:0:1118,4205979663,31394,{"NonceB":3768817374}
17-ffaa:0:1117,3389519654,3260,{"NonceB":3726616765}
17-ffaa:0:1118,4205979663,31394,{"NonceB":3471206463}
17-ffaa:0:1117,3389519654,3260,{"NonceB":2213018445}
17-ffaa:0:1118,4193573028,13241,{"NonceB":2852231001}
17-ffaa:0:1117,3389519654,3260,{"NonceB":436867133}
17-ffaa:0:1118,4193573028,13241,{"NonceB":1014921856}
17-ffaa:0:1117,3389519654,3260,{"NonceB":93805081}
17-ffaa:0:1118,4193573028,13241,{"NonceB":413364993}
17-ffaa:0:1117,3389519654,3260,{"NonceB":806248657}
17-ffaa:0:1118,4193573028,13241,{"NonceB":2864025576}
17-ffaa:0:1118,4193573028,13241,{"NonceB":1759380801}
17-ffaa:0:1117,1876489732,64272,{"NonceB":859396005}
17-ffaa:0:1118,4193573028,13241,{"NonceB":2619310178}
17-ffaa:0:1117,1876489732,64272,{"NonceB":875995439}
17-ffaa:0:1117,1876489732,64272,{"NonceB":630878234}
17-ffaa:0:1118,1109197215,25491,{"NonceB":2266942770}
17-ffaa:0:1117,1876489732,64272,{"NonceB":1888164788}
17-ffaa:0:1118,1109197215,25491,{"NonceB":2683954164}
17-ffaa:0:1117,1876489732,64272,{"NonceB":3339284914}
17-ffaa:0:1118,1109197215,25491,{"NonceB":4271782044}
17-ffaa:0:1117,1876489732,64272,{"NonceB":3053357520}
17-ffaa:0:1118,1109197215,25491,{"NonceB":2181684175}
17-ffaa:0:1118,1109197215,25491,{"NonceB":4217256690}
17-ffaa:0:1117,1003912934,8862,{"NonceB":2803262604}
17-ffaa:0:1118,1109197215,25491,{"NonceB":2345092659}
17-ffaa:0:1117,1003912934,8862,{"NonceB":2862276069}
17-ffaa:0:1118,1854698081,65055,{"NonceB":3558677073}
17-ffaa:0:1117,1003912934,8862,{"NonceB":1799283518}
17-ffaa:0:1118,1854698081,65055,{"NonceB":2970292660}
17-ffaa:0:1117,1003912934,8862,{"NonceB":3622530113}
17-ffaa:0:1118,1854698081,65055,{"NonceB":1100490648}
17-ffaa:0:1117,1003912934,8862,{"NonceB":3381342074}
17-ffaa:0:1118,1854698081,65055,{"NonceB":888668422}
17-ffaa:0:1117,1003912934,8862,{"NonceB":2109804168}
17-ffaa:0:1118,1854698081,65055,{"NonceB":3247660872}
17-ffaa:0:1117,4048789264,1072,{"NonceB":1084727828}
17-ffaa:0:1118,1854698081,65055,{"NonceB":2470606169}
17-ffaa:0:1117,4048789264,1072,{"NonceB":3931686306}
17-ffaa:0:1118,2165677492,63360,{"NonceB":1278018059}
17-ffaa:0:1117,4048789264,1072,{"NonceB":4092151007}
17-ffaa:0:1118,2165677492,63360,{"NonceB":1945317518}
17-ffaa:0:1117,4048789264,1072,{"NonceB":3651175283}
17-ffaa:0:1118,2165677492,63360,{"NonceB":2872354360}
17-ffaa:0:1117,4048789264,1072,{"NonceB":3483178675}
17-ffaa:0:1118,2165677492,63360,{"NonceB":213499775}
17-ffaa:0:1117,4048789264,1072,{"NonceB":2740471618}
17-ffaa:0:1118,2165677492,63360,{"NonceB":2586456558}
17-ffaa:0:1117,42880588,41328,{"NonceB":2275732809}
17-ffaa:0:1118,2165677492,63360,{"NonceB":2397107358}
17-ffaa:0:1117,42880588,41328,{"NonceB":3537423908}
17-ffaa:0:1118,224690332,54943,{"NonceB":3439918800}
17-ffaa:0:1117,42880588,41328,{"NonceB":495441469}
17-ffaa:0:1118,224690332,54943,{"NonceB":2775942879}
17-ffaa:0:1117,42880588,41328,{"NonceB":141045640}
17-ffaa:0:1118,224690332,54943,{"NonceB":3307740806}
17-ffaa:0:1117,42880588,41328,{"NonceB":3761611260}
17-ffaa:0:1118,224690332,54943,{"NonceB":3833999283}
17-ffaa:0:1117,42880588,41328,{"NonceB":3493549713}
17-ffaa:0:1118,224690332,54943,{"NonceB":2339658697}
17-ffaa:0:1117,285497381,49264,{"NonceB":2445603587}
17-ffaa:0:1118,224690332,54943,{"NonceB":3539876239}
17-ffaa:0:1117,285497381,49264,{"NonceB":1601411634}
17-ffaa:0:1118,3819636363,45686,{"NonceB":117958396}
17-ffaa:0:1117,285497381,49264,{"NonceB":1317148766}
17-ffaa:0:1118,3819636363,45686,{"NonceB":2267917750}
17-ffaa:0:1117,285497381,49264,{"NonceB":1576936714}
17-ffaa:0:1118,3819636363,45686,{"NonceB":4028483486}
17-ffaa:0:1117,285497381,49264,{"NonceB":3044078945}
17-ffaa:0:1118,3819636363,45686,{"NonceB":172111310}
17-ffaa:0:1117,285497381,49264,{"NonceB":3617422686}
17-ffaa:0:1118,3819636363,45686,{"NonceB":19417187}
17-ffaa:0:1117,4155819192,51398,{"NonceB":59371016}
17-ffaa:0:1118,3819636363,45686,{"NonceB":536408999}
17-ffaa:0:1117,4155819192,51398,{"NonceB":618163034}
17-ffaa:0:1118,3959937971,4225,{"NonceB":3708910658}
17-ffaa:0:1117,4155819192,51398,{"NonceB":2424118751}
17-ffaa:0:1118,3959937971,4225,{"NonceB":3615807982}
17-ffaa:0:1117,4155819192,51398,{"NonceB":3184203219}
17-ffaa:0:1118,3959937971,4225,{"NonceB":2365824509}
17-ffaa:0:1117,4155819192,51398,{"NonceB":963469604}
17-ffaa:0:1118,3959937971,4225,{"NonceB":1653424886}
17-ffaa:0:1117,4155819192,51398,{"NonceB":3100938364}
17-ffaa:0:1118,3959937971,4225,{"NonceB":3024511773}
17-ffaa:0:1117,3580589189,24370,{"NonceB":2983809012}
17-ffaa:0:1118,3959937971,4225,{"NonceB":885242359}
17-ffaa:0:1117,3580589189,24370,{"NonceB":2575859228}
17-ffaa:0:1118,2438100013,7581,{"NonceB":1033962364}
17-ffaa:0:1117,3580589189,24370,{"NonceB":2893034924}
17-ffaa:0:1118,2438100013,7581,{"NonceB":97040052}
17-ffaa:0:1117,3580589189,24370,{"NonceB":2663056763}
17-ffaa:0:1118,2438100013,7581,{"NonceB":2703597032}
17-ffaa:0:1117,3580589189,24370,{"NonceB":2867697065}
17-ffaa:0:1118,2438100013,7581,{"NonceB":3834674567}
17-ffaa:0:1117,3580589189,24370,{"NonceB":575248709}
17-ffaa:0:1118,2438100013,7581,{"NonceB":3380570502}
17-ffaa:0:1117,471064384,17284,{"NonceB":2900893079}
17-ffaa:0:1118,2438100013,7581,{"NonceB":329658945}
17-ffaa:0:1117,471064384,17284,{"NonceB":1680709103}
17-ffaa:0:1118,1591688454,3887,{"NonceB":1118027460}
17-ffaa:0:1117,471064384,17284,{"NonceB":150597248}
17-ffaa:0:1118,1591688454,3887,{"NonceB":3237005583}
17-ffaa:0:1117,471064384,17284,{"NonceB":2021239878}
17-ffaa:0:1118,1591688454,3887,{"NonceB":309500288}
17-ffaa:0:1117,471064384,17284,{"NonceB":3125245303}
17-ffaa:0:1118,1591688454,3887,{"NonceB":2398024236}
17-ffaa:0:1117,471064384,17284,{"NonceB":824718139}
